MemberName,Message
caramel,"Quote:     Originally Posted by  sasjamal   Wow, I just installed and set up  Rainlender   Damn this is cool, I got all my to dos and all of that there now.       BUMP for Umm Shahbah"
caramel,"UP抯 first internet  nikah  solemnised in Lucknow                    By Vinay Krishna Rastogi    Friday, 22 April , 2005, 18:05                                          Lucknow:  Despite protests from a section of Muslim clergymen, UP's first internet  nikah  (marriage)  was solemnised in Lucknow.    The  nikah  took place between Shabnam hailing from a conservative Muslim family in Lucknow and Abdul Kalam, who are currently 3,500 miles apart.   At the time, Shabnam pronounced the words  nikah qubool hai  (the marriage is accepted), Abdul Kalam was in the city of Mecca.    Kalam is a computer engineer and belongs to Chennai. He has never visited Lucknow. He is at present working in Mecca.    The arrangement for the  nikah  was made at an internet caf?owned by one PN Mishra, where the couple saw each other through web cameras. Around 50 relatives of the bride were present at the cyber caf?along with a  Kazi  (cleric), who solemnised the marriage.    The  nikah  was solemnised as both the boy and the girl gave their consent to the wedding.    There is, however, some confusion about whether such a  nikah  is legal.     Maulana Khalid Rasheed Firangi Mahli, Naib Imam of the famous Aishbagh Idgah in Lucknow, and a prominent member of the All India Muslim Personal Law Board says, &quot; Nikah  through the Net is perfectly valid and legal if there are two witnesses. Such a  nikah  is in accordance with the Islamic law.&quot;     A number of clerics, however, disagree with this viewpoint.     More clarity is expected when the All India Muslim Personal Law Board meet in Bhopal next a month."
caramel,"Quote:     Originally Posted by  jul83ko   Thanks everyone for all the support.  I just wanted to let you know that I feel very welcomed and appreciate everything you guys are willing to share.   Well, let me answer some questions.  Yes, Idaho is the potatoe state.  But there a lot mroe here than just potatoes     Anyway, i am in school-but no, i don't live with my parents.  I have, however, told my mother about my interest in Islam and how i will be converting very soon.  She was a little concerned, but supportive.    I've never fasted before and am very nervous about Ramadan.  I know it will be extremely difficult with my hectic schedule, but Allah will help me, right?  It's starts October 15th, right?     October 16th.  I'm not too sure what to tell you about fasting, except that what works for me is me seeing other people eat, and buying food. I have infused in myself to automatically think: I'm getting tons of reward and they ain't, and that in only a couple of more hours I will have the chance to eat."
caramel,Nope.
caramel,"As happy as I am that my thread is on top, I am disappointed by the response. Is anyone here willing to help?"
caramel,"Quote:     Originally Posted by  Prof   There are a couple of things you can try. First of all, from that search window, go to Tools and then Folder Options. Click on the view tab, and make sure that &quot;Show hidden files and folders&quot; is checked and that &quot;Hide protected operating system files&quot; is   un  checked. If that does not work, you can try going into the command prompt... (Start, Programs, Accessories, Command Prompt) and type in: del c:\windows\system32\elilteabp32.exe  That still may not work, let me know.      Does not work."
caramel,"Quote:     Originally Posted by  Aboo Muadh as-Sayf   Dear Ebrahim,   'I have been made of fun constantly throughout my life because of my name. My mother and father loves my name and tell me it very beautiful. My name Fakhruddin Butt and want to change name but is it halal for me to do so?      You want to change your name becuase some people make fun of you? You have to infuse yourself with the realization that all people suck; that way people dont really get to you anymore. Anyways, I have checked out several questions on Islamqa on the topic on changing names and it seems that changing names is permissible.  http://63.175.194.25/index.php?ln=en...QR=44825&amp;dgn=4  (^Nice read, espeically if you decide to change your name)   With that said, I hope you do not change your first name. It's unique, thus its cool.   Walakum Assalam."
caramel,"&quot;A man can be destroyed, but not defeated&quot;  Any story of the companion of Prophet(saw) that can relate to this?"
caramel,What? Excuse me! She added you because you had no one but me.
caramel,"Barak Allahu Fik.  Another good thing is to have the  right  alarm clock. I bought a new one, and it wouldn't work. I bought another one, and the alarm was too low for me, the light was too bright, and than eventually someone stole it.  I took someone's alarm clokc but the ticking was too loud."
caramel,"My cat isn't named Ali Baba. Alhamdolillah. It's just a name of some sisters' cat.  *Btw, there is a Afghan restaurant here named Ali Baba.   lol"
caramel,Brother muawiyah does  ?
caramel,our private messaging back? Please.
caramel,"For now:  http://www.islamicfinder.org/gallery/index.php?cat=10   If you click one of the 5 pictures on the top, it will opne up to MANY MANY pics."
caramel,"Quote:     Originally Posted by  Ukht Islaami   For a manic depressant, its hard to think positive.      I hate school too."
caramel,Marry a freshie. You will get 5 years of guaranteed marriage.
caramel,I believe kik is the new el-o-el.
caramel,You should have put that statement in bold.
caramel,"Today a customer was purchasing school supplies and I thought it was odd of her to do so as most people have already done school shopping for themselves and/or their children. It turned out that she was purchasing school items( books, crayons,etc.) for the young victims down in Katrina. She said: At least they can go to school now.   I like her way of helping out."
caramel,"You've me realize what a gray life I had been living.  I figured out what you did!    My favourite part is the google toolbar. I love having to not type  www.gmail.com , etc."
caramel,Quote:     Originally Posted by  salma   whats fear factor?      It's a television show which makes you glad you married this non sufi man:    They make you do outrageous stunts and eat really disgusting food.  http://www.nbc.com/Fear_Factor/gross/index.shtml
caramel,"Quote:     Originally Posted by  Sadiyah   walaykum assalam,   Such personal information is taken to find out what kind of customers you have coming in, what type of products they purchase, the area the live in, apparently your area code/zip code also tells a lot about your financial status. As far as my knowledge extends, most of it is done for survey and analysis purposes.     Jazak Allah Khayra."
caramel,"Quote:     Originally Posted by  IbnMardhiyah   man are you a terrorist or what?   representatives from both candidates' sides sat down and worked out the acceptable rules of engagement and what wasn't acceptable.     Yep.  The people had to submit in their questions before hand, and only a random would be chosen. The person will be given the mic and the Q. would be answered. If the answer given by either presidental candidate was unclear, tough luck. Next question would be asked.  etc.etc.etc. more like a speech than a debate."
caramel,Quote:     Originally Posted by  Ilikemiscarf   ok.      Check your Pm. Reply Asap!  Had to go through some trouble just to im you.
caramel,"Advice   As soon  as the semester is over, take the books to the book store. They just might buy it back for a decent price.   My college book store nor other books stores wanted to buy back couple of textbooks. The excuses were that the books were out of date, they had too many copies already, etc. I put my &quot;out of date&quot; Calculus book on ebay and someone bought it.   Alhamdolillah."
caramel,"A few years ago (when I was in highschool) I met my cousins for the first time. One was a boy who has buck teeth and wore glasses while his sister had very long curly hair. When they met me, they couldn't stop talking about school life. The second time, they came over the boy came to me to talk and he brought someone along with him. That person stayed by the parents and I assumed it was his friend. And so I said aloud: &quot;Who is that boy?&quot; lol That &quot;boy&quot; turned out to be his sister who just got a horrible boyish haircut. haha. Ever since then, she's been quiet rude to me. Always crying and asking her mom why have I come to their house."
caramel,Who are you?
caramel,Walakum Assalam Wharamatulillah Wabaraktuhu.
caramel,"Quote:     Originally Posted by  May_We_Achieve   my... ive been away for awhile and i must say the free mixing and unsuitable talk has increased. fear Allaah.  what kind of topic is this to be had in freely mixed forums?  deal with it mods. wake up.  forgive me if i offend. those that know me know me...  wa alaykum assalaam      Agreed. Holding back is hard, being good ain't easy."
caramel,The sisters should check out the following thread:  http://talk.islamicnetwork.com/showthread.php?t=2715  if they want access to the girl's side.
caramel,May Allah(swt) make you two the best of frriends. Ameen. Seriosuly.
caramel,"Assalamualikum,   The timings of the class have changed.     The classes will now start at 11:30p.m as more people show up for the class around that time."
caramel,"Quote:     Originally Posted by  Stuck in Prison   welcome to QF,     werent you here before me, i think i might be losing my memory subhanAllah. welcome anyhow       I have come before you."
caramel,Barak Allahu Fik for this thread Ibn Mardiyah. Not forgetting them in my duas since.  Walakum Assalam Wharamatulillah Wabarakatuhu.
caramel,"Quote:     Originally Posted by  Ibn El-Sheikh   1. A gun, with one bullet        LOL. I was thinking off a bat, and you're thinking of a gun. I like the idea of a gun with more bullets."
caramel,May Allah(swt) increase me in patience. Ameen.
caramel,Quote:     Originally Posted by  Adem Al-Albani    We should get REP points on this board.      Were you not with us when REP points nearly tore this board apart? Were you not with us when REP points seperated the women from their helpless children?  Were you not with us when moderators and members were pinned agaisnt other moderators and fellow members?   WHERE HAVE YOU BEEN AKHEE! Rep points are evil.
caramel,Quote:     Originally Posted by  Shajaa3ah   *conscience      I've use the other word for all these years?  I'm just gobsmacked. Simply gobsmacked.
caramel,Can someone who is a shia join and debate/ask you people stuff?
caramel,"Rauchlab, girl... I think you need to check this out:  http://forums.islamworld.net/showthread.php?t=1025    That's just for you."
caramel,"I scanned my computer and a list shows up all the viruses I have.  However, I can not delete nor quranitine it.   I went to Qurantine section and then deleted all of the viruses. I dont know if they are the same ones and I am re scanning my computer.   Help if you can."
caramel,Welcome to the boards. Salaam.............. what does Safira mean?
caramel,the very traditional pant shirt.
caramel,"Walakum Assalam Wharamatulillah Wabarakatuhu akhee.   I wonder what this brother thinks of your sn. (If I were you, I would check it out)  http://forums.islamworld.net/showthread.php?t=25"
caramel,"Quote:     Originally Posted by  alone in the dark   Did you just call me a piece of women's underwear?      I understand that I should be grateful to have a job, but I was surprised to see that the people who didn't get laid off were so much more likely to get a heart attack than those who did get laid off. Anyway, I just don't like my job. I've been with the company nearly 4 years, and I've been working this particular position just over 3 years now. I've been trying to get caught up for 3 years, yet I've made no progress. Instead, I've made negative progress. My workload has increased, and I have no one to really help me. I've had 3 bosses in one year. I've had to move 3 times in one year. And I don't think it's worth all the stress. I do help my parents out, so I guess that's something I have to do. But the way I feel...I don't think it's healthy. I feel like I've wasted 3 years of my life and have gotten nowhere. There's no sense of accomplishment or fulfillment. And the solution is not as easy as saying, &quot;Find a new job.&quot;   Oh well.       Can't you transfer?  My coworker wasnt being promoted, so he just simply transfered inot another city and got a much better position."
caramel,Khile He Asha Ke Phool  Mand Main      Yeh Raz Unse Chupaya Hamne     Kadam Mubarak Hamare Ghar Pe      Naseeb Upna Jagaya Hamne
caramel,"Online, I am more patient, have a better memory and am more kinder.  Offline, I suck even more.   Online, I don't mind sharing anything about myself. Offline, I'm mysterious. Hardly let the world know what's going on."
caramel,"I was kicked out of my house for not knowing what I want from life. So yes, please contribute how you chose your major and why."
caramel,"The laptop monitor doesn't work well. I had to hook it up with other monitors( when I used to use it in the other portion of my home).  Anyways, bigger problem-  When I went to check out what laptop I have,etc. I turned on the &quot;on&quot; button. It started immediately :O and what showed up was some text which said Press f2 to enter system configuration utilty. I didn't press F2 and automatically lines showed up saying &quot;operatin system no found&quot;. When I pressed F2 and other keys, the line kept repeating itself.  The title on the screen was :&quot;Insyde software mobile pro BIOS version 1.00&quot;  I took the battery out. Pressed off and on, and the same F2, message came up.  I don't know how my latop became like this and now I can't do anything on my laptop. A) What to do? B) Will I lose all of my important documents/pictures?"
caramel,"Assalamualikum  Can you guys give me some tips on how to give a good interview?  I've had 2 interviews so far.   The first interview I gave was challenging. The man asked on the spot to sell me the pen on his desk, and tell him I manipulate my friends to do what I want.  The other interview I've given( which was for the same position) was a bit easy. All the woman did was ask me questions based on my resume.    I didn't get any job.   Tip:  One of the interviewers told me that I should have come without any piercings. The same interviewer is the one who told me to &quot;sell&quot; his pen to him. I went on like: Hello..I'm from such and such organization and I know you want to work with the best..... The benefits of this pen are.....&quot;  After that I just shut up and he said you should have asked me if the sale was made or not."
caramel,Quote:     Originally Posted by  Witness2dTRUTH   &quot;I find television very educational. Every time someone switches it on I go into another room and read a good book&quot;  -Groucho Marx (American film comedian)     Truesay. I watch less than one hour of t.v. now.    I found something cool about Barnes and Noble. I can return books I have purchased from them as long as they are not stained and they come with the book receipt. I traded two books that were worth $33 for 4 classic novels and I was paid the difference left over.   I feel proud.
caramel,I dont know how to find and manually delete this infected file. I went to Start and Search but couldnt find it.  Help.
caramel,Thanks Ismiyy
caramel,How long is this cruel punishment supposed to last?
caramel,"Quote:     Originally Posted by  Ibn El-Sheikh   The statement in the hadith &quot;who spreads his hands to the sky&quot; does provide evidence to that we should raise our hands during du'ah, however it is not without exceptions.  `Amm鈘ah bin Ru抋ybah saw Bishr bin Marw鈔 standing on the pulpit raising his hands. `Amm鈘ah bin Ru抋ybah said:  搈ay Allah humiliate those two hands! I saw Allah抯 Messenger never did more with his hand than this厰 and he raised his index finger.  [ Sah頷 Muslim ]  I may, due to memory restraints, leave some instances out...but we should raise our hand during dua' al-qunoot (dua' during the prayer), dua' during hajj at the Safa' and Marwa, and also, during general dua'. Outside of that...there are not specific instances, such as directly after prayer in which we should raise our hands.      May I get a better reading on dua al-qunoot? By anyone would do."
caramel,Shower everyday except for Thursdays and Saturdays.
caramel,"Quote:     Originally Posted by  Ahlam401   Ameen But as we know when Allah(swt) mentions how he destroyed a people, he always mentions that he saved the believers.  Allah kareem.     Ap ki proof? I thought it was that if you get in the way, you will also die."
caramel,I said: People are children.
caramel,She's need in of people to forgive her. All of you suck. You know who you are.   Please forgive Tanyah.
caramel,Ameen
caramel,"I think Ibnelsheik offered constructive criticism in most of his critique.   He didn't say: &quot;IT ****ING SUCKS, DON'T WRITE **** LIKE THAT AGAIN&quot; That's not constructive criticism"
caramel,"For the first question, I selected &quot;D&quot;, but it was marked wrong."
caramel,I don't care what people think yet I have to care.
caramel,"Ukth Islaami, use the degrading yet hilarious icons you have on msn as your avatar here. They suit you."
caramel,"Ways for YOU to earn money:  Arrange a party over the weekend. Bring your friends/family members,etc. Aks them to bring a palaroid or a digital camera. Have fun,etc. Later on, begin doing the mehndi desgins. Get someone to take pretty pictures.    You got models for mehndis and pictures too. Thus, you will earn some money."
caramel,Jazak Allah Khayra.
caramel,Please send a gmail invitation to the following email address: for Bilal Zaheer       bluffmaster_b2002@hotmail.com
caramel,"Assalamualikum Wharamatulillah Wabaraaktuhu  Sometime ago I was thinking about how I in my lovely home and excellent neighborhood(where they sell used cars and rebuild gates and other non-entertaining stores  :D ) be a prisoner when some kafirs I know have it much harder( with their children having unfair diseases,etc)  Anyways, someone in the masjid was talking a bit about Abu Muhammad al-Hasan, the grandson of the Prophet(saw). One day he was walking along and met a poor jew. The jew was very ill and carried a water jug on his back.He stopped Al-Hasan and said: O son of the messenger of Allah, can I ask you a question. He said: What?   The destitute jew replied: Your granddad said thatfor the disbelievers, the world is a  paradise and for the belivers, this world is a prison. But I see it as different. Because I feel it as a jail for me.  Al-Hasan replied: O man, if you look at what God has preparedfor in the hereafter. I am the prisoner. And if you look at what god has prepared for you in the hereafter, this dunya is a broad paradise."
caramel,Let's utilize this arena:  http://forums.islamworld.net/forumdisplay.php?f=25
caramel,I always liked this:  揧ou cannot be disciplined in great things and indiscipline in small things. Brave undisciplined men have no chance against the discipline and valour of other men. Have you ever seen a few policemen handle a crowd??
caramel,My brother saved my life when I was around 12/13. He did that H.M. on me. I had a piece of cereal stuck in my throat. May Allah(swt) reward and guide him.Ameen.
caramel,what if someone doesnt feel he is missing anything in life....
caramel,"New York City. :D Where the playas play, Where the ballas ball. Holla!       Pennsalyania got nothing on it"
caramel,Methods my parents have used agaisnt me and my brother:  On me: Cut off my allowance and tried to drag me out of the house.  On my brother: Pay a visit to the police station.   On other bad boys: Ship them back to Pakistan.
caramel,Happy Harvesting Everybody!
caramel,May Allah(swt) help all my friends do well in their studies. Ameen.
caramel,"Assalamualikum Wharamatulillah Wabarakatuhu   I am asking this question on behalf of someone.   There is a brother, a revert who is interested in marrying some Bangladeshi sister. The father of this girl is on very good terms with the brother, and had told him to come over to their home whenever he wants to and they talk about Islam and other topics together.  What he doesn't know is that the brother is interested in his daughter. The girl herself doesnt know how to feel toward this brother because if she was to like him, it would be pointless if her father refuses their marriage because of the racial difference. Any ideas on what the brother/sister can do to convince the father?  Any advice? Suggestions? Anything?"
caramel,I'm so glad I'm not pakistani.
caramel,I want a husband whose beauty makes me forget other men exist.
caramel,"Quote:     Originally Posted by  No. 15    Your an &quot;Okay&quot; person inshaAllah everyone should try to give you a chance....      Dear Muslim.The second paragraph which officaly introduces me is me mimicking all the other typical, unoriginal, mundane brothers and sisters. I had no pizza to eat. Nor any place to go. Nor do I care really when Cg will be back up.   If I was one of them naturally, I would resond how I did. But since I am me, and if I would have gotten my stuff deleted or edited, I must resort to mimick others.  &quot;My life is all I have, my pen, my pad.&quot;"
caramel,"[quote=salma]   Am i missing anyone?  oh sorry caramel... Caramel Aka UMM PAMELA ... ur really helpful... why would i wanna name my daughter JASSI .... and how do u pronounce these -Vyjayantimala Vasumati. oh its Moose seerah not mouse seerah. i bet u have a desi accent but try to have american accent    /QUOTE]  I am shocked you remember that conversation about Pamela, and Mooseerah.  I guess that article is true. Pregnant woman become do smarter.  I like Ghazal. Sounds garaam. :P"
caramel,"Quote:     Originally Posted by  Rose15   We are talkin about men, not women  Im a woman duh!!  think before u make jokes         My post was addressed to the brother.  Not you."
caramel,"My business professor on his experiences:   He stood up for a woman on the van as he was offering her the seat. Her husband begins to yell at him for talking to his wife.   His customer has a faulty phone and after having it reparied, he calls the person to ask if the phone is working fine now. The guy yells: Don't you have daugthers and mothers? How dare you call someone at their house!?  My prof.: I am calling from the office, not from my house to check up on your phone. And the customer still yells.   His employee calls him informing how as he is working on the telephpone poll, people below surround the poll abusing him with suspicion that the telephone line man is peeping into people's houses and daughters.    lol."
caramel,Don't you feel sad that you aren't a full Paki?
caramel,"Jazak Allahu Kheiran to you two and to anyone else who did make dua.  .  I was a bit panicky and reviewed at night and in the morning what I have to say. I was worried about how I will come across and especially worried how I would leave any impression if she were to ask what happened to the old job.   I came to the store and she sat me down and didn't really ask anything about me. Alhamdolillah. She talked so much and I tried to find a pause so I could show I'm a good worker. She just started asking when I would like to work and what I will have to do.  She gave me a phone script and said I had to come this Friday to be tested out.  I'm so glad I'm close to getting a job. Honestly, alhamdolillah that Allah(swt) got me out of that hell hole.    I couldn't take it anymore and opportunity came knocking on my door. Please continue to make dua."
caramel,Quote:     Originally Posted by  Rose15   whats being negative  wen u are down on everything  and say stuff like  ohhh noooooooo  noooooooo  yeaaaaaaaaaaa  etc?      When you always put yourself down.
caramel,"These two following questions cover the topic of Mutual Assent from my Law Class-  If you guys can answer and explain it, it'll be mighty kind of you!   Q#1-  S, a wholesale fruit dealer, sent the following letter to B, a fruit merchant: &quot;Feb 1, offer 1,000 boxes to Los Angeles, San Gabriel oranges, at $10.60 per box, F.O.B. Los Angeles: March delivery. Unless I receive your acceptance by 2p.m. on Feb.4, I will dispose of them elsewhere.(Signed S )&quot;. S's letter was received by B on Feb. 2, at 3p.m.  At 1p.m. on Feb.2, S mailed B the following letter. &quot;I regret to inform you that I am compelled to withdraw my offer dated Feb. 1.&quot; S's second letter was not received by B until Feb. 3.  Meanwhile at 5p.m. on Feb.2, B mailed the following letter to S: &quot;I accept your offer dated Feb.1. (Signed B ) .&quot; Because of a severe snowstorm, which disrupted all means of communications, B's letter was not delivered to S until 4 P.M. on Feb. 4.  a. Is there a contract between S and B? Explain. b. Assume the words &quot;Unless I receive your acceptance by 2p.m. on Feb. 4 I will dispose of them elsewhere&quot; were not included in S's Feb. 1 letter to B. Is there a contract between S and B? Explain.     Q#2- S offered to sell to B a ten-acre tract of commerical property for $750,000. S's letter indicated the offer would expire on March 1 at 3:00 P.M. and that any acceptance must be received in her office by that time.   On Februrary 28, B decided to accept the offer and mailed an acceptance at 4:00P.M. B indicated in his letter that in the event that acceptance did not arrive on time, he would assume there was a contract if he did not hear anything from S by March 10. The letter arrived on March 2. S never responded to B's letter. In an action by B agiasnt S for breach of contract, judgement for whom? Explain."
caramel,Yesterday I was talking about ABC who is married to a sister:  Me: ABC is gonna be a mommy.... Her: She's pregnant? Me: ...and get divorced and stuff....   The play on words is hilarious
caramel,"Quote:     Originally Posted by  Prof   Could you be more specific? What exactly was the distance you measured and what did your teacher tell you was time?     We were given a long piece of paper,a clip and 100grams of mass. We had to put it through this machine and turn it on. As the paper fell to the floor, the machine made these 18 dots. The distance between the dots kept increasing. We measured in cm. the distance between the dots. And we were given time to be .025s.   After we measured the distance between all 18 dots, we made a chart with the following columns: time, time^2, and V=d/t. My brother told me to keep adding .025s to each data point. Than I just squred time for t^2 and I found V.  For example: For the 1st data pt, the distance was 1cm. The time was .025s, t^2 was .000625 and V was 40. For the second data pt., distance was 2cm, time was .05s, t^2 was .0025 and V was 40. The distance for the 3rd data pt. is 3.50cm, time is .05s and t^2 is .005625 and V is 46.667  Right so far? The second part of the assignment was to plot distance vs. time^2 and velocity vs. time."
caramel,Excercising is fun.
caramel,Welcome. You'll be my age before you know it!
caramel,Does Husn al Dhann mean &quot;a good thought&quot;?
caramel,Sweeet.
caramel,Quote:     Originally Posted by  mroamr   hello every one     Laa Salaam! Laa Dua!   Subanallah.
caramel,Someone told me to watch the  Deep thinking  video  at  http://sparklywater.com/sparklywater/videos.html   It helped revive his iman. The video is about creation.
caramel,Bleh. Everything will give you hell.
caramel,"May Allah(swt)bestow on you mercy from Himself,  and facilitate for you your affair in the right way!Ameen.   Walakum Assalam Wharamatulillah Wabarakatuhu."
caramel,"I love Rose for being my bestest friend in the world. Alhamdolillah.   She's Paris H. and I'm Rakhi S. She's Hillary and I'm C.C.Bloom.   I am so glad that the law department found the law final that I took in January. New York had a transit strike and our exams were postponed and the rooms were changed and I went to the original testing room unaware of the change. When the teacher there found out I was in the wrong room, he made me sign a piece of paper declaring that I was in the wrong room and I handed him in a bright yellow folder some project I owed my professor. Time went by and I didn't get my grade for law and I called the department and they said that my professor usually takes time handing in the grades. I waited. I checked my transcript again and I noticed for the law class they had an ABS as my grade standing for Absence and I was shocked. And I called nearly every week for months and months in hopes of the department finding my exam and project. I became busy with my school and work and I gave up hope thinking I would have to retake the law class again. I checked my transcript and I got a B in law class and earned my 60th credit and my gpa increased a wee bit."
caramel,"Walakum Assalam Wharamatulillah Wabarakatuhu  Hmmm, I.  Sorry for running off of Msn. Brother took over the computer.  II. You were this stressed when you were engaged, you were this stressed a few days before your marriage, and you're stressed again! Men and marriage are a headache for realz. :O May Allah(swt) keep the fitnah of men away from us single girls Ameen.   (Remember the love poem I told you to write? And he loved it.   So write more?) :S   III. Remember what our gang leader said? Do umrah and stay there illegally? May Allah(swt) allow you to safely go to Medinah to reside with your husband. Ameen.  IV. Occupy your time with reviewing your tajweed rules. You have a very slow student to teach."
caramel,"&quot;Let it go, it's Chinatown&quot;"
caramel,"The Adding Machine by Elmer Rice   The Destiny of Me by Larry Kramer   The Cherry Orchard by Anton Chekhov   The Play Love! Valour! Compassion! by Terrence McNally   Wit by Margaret Edson   Six Degrees of Seperation by Noelle Faro   The Exonerated by Jessica Blank and Erik Jensen   Uncle Vanya by Anton Chekhov   Gorky the Lower Depths by Maxim Gorki   Uncle Tom's Cabin by Harriet Beecher Stowe   The Inspector General by Nikolai Gogol   EdwardII by Christopher Marlowe   Oedipus Rex by Sophocles   The West by Sam Shepard   A Long Day's Journey into Night by Eugene O'Neill   Dance of Death: Part 1 by Johan August Strindberg   The Doll's House by Ibsen   The Rover by Aphra Behn   Agamemnon, The Libation of Bearers, The Eumenides by Aeschylus    Quote:    Worthy Movies Antonia's Line  Roshomon  China Town Persona    :th  umbsup:     Wild Strawberries  The Seventh Seal  Ali: Fear Eats the Soul"
caramel,"I am not allowed to say seriously. If she has cancer, her life is ruined.   May Allah help her. Ameen."
caramel,The title gives it away. Easy game  Petals around the rose.
caramel,What is GQ?
caramel,Hey
caramel,Quote:     Originally Posted by  Prof   jazakumAllah Kheir for the advice.   Could you use yousendit.com?      I'll try that. Inshallah. But after Wednesday. Finals are stressing.
caramel,Oi  How to have a nice deamnor towards them and others?  I can't be fake.  People who know me either love me or hate me. And they hate me because of my as they put it &quot;Intimidating&quot; look and behavior. My parents don't like me and stuff.   Make it stop!
caramel,This is the juciy gloss you will discuss with me on MSN?   Are you serious?
caramel,"Ek Do Tiin Chaar Aur Paa.Nch Chhah Aur Saat    Aath Aur Nau Ek Jagah Sab Rahate The, Jhaga.De The Par Un    Me.N Sau Nau Ne Kahaa Aath Kyaa Are Chhote Kaa Thaath Kyaa Aath Sau Sau Pe Tuf Terii Izzat Pe Saat Yah Bolaa Chhah Se Do Hazaar Kaise Nau Ne Kahaa Aath Kyaa Chhote Kaa Thaath Kyaa Aath Hazaar Saat Pe Tuf Terii Izzat Pe Saat Yah Bolaa Chhah Se Do Hazaar Kaise Aka.D Akaa.D Ke Biga.D Bigaa.D Ke Jhaga.Daa    Jha.Njhat  Kitakitii Kar Ke Sab Ne Sab Ko Phatakaaraa Rah Gayaa Sab Kaa Mu.Nh Takataa Sab Se    Chhotaa Ek Chaga.Daa Ek Do Tiin ... Ek Bichha.Daa Tanahaa\-Tanahaa Phirataa Thaa    Aavaaraa Saa Sifar Milaa Use Raste Me.N Be\-Qiimat    Naakaaraa Saa Ek Ne Puuchhaa Tum Ho Kaun Us Ne Kahaa Mai.N Sirf Sifar, Ek Ne Sochaa    Mai.N Bhii Kyaa Sabase Chhotaa Aur ???, Mil Gae Dono.N Ho    Gae Das Chamakaa Qismat ??? Ek Do Tiin ... Diidii, Phir Kyaa Huaa? Ek Ko Jab Das Banate Dekhaa, Sab Ne Sifar Ko    Roka Toka Nau Ne Pyaar Se Aath Milaaii, Aath Ne    Sau\-Sau Baat Banaaii Saat Ne Ra.Ngii.N Jal Bichhaayaa, Chaah Ne    Saur Tuufaan Uthaayaa Kata\-Kata Ke Mita\-Mita Ke Sifar Ko Ek Se    Dur Hata Ke  Chhiinaa Ek Duuje Kaa Sahaaraa Ek Bichha.Daa Tanahaa\-Tanahaaphirane Lage    Phirataa Aavaaraa"
caramel,"Buujh Meraa Kyaa Naam Re, Nadii Kinaare Gaa.Nv Re Piipal Jhuume More Aa.Nganaa Thandii Thandii Chhaa.Nv Re    Log Kahe Mujhe Baa.Nvarii Mere Ulajhe Ulajhe Baal Meraa Kaalaa Kaalaa Til Hai Mere Gore Gore Gaal Mai.N Chalii Jis Galii Jhuume Saaraa Gaa.Nv Re    Dil Vaalo.N Ke Biich Me.N Merii Akhiyaa.N Hai.N Badanaam Huu.N Ek Pahelii Phir Bhii Koii Buujhe Meraa Naam Mai.N Chalii Man_Chalii Sabakaa Man Lalachaa_Uu.N Re"
caramel,"Friends are special to me if I dont see them for weeks, months, years and we still get along as if we never seperated in the first place."
caramel,"Quote:     Originally Posted by  Abu MishMish   What happens when you trying uploading the file to,  www.yousendit.com ?      The file is not send. It says &quot;Please stand by&quot; and remains in such a position for an infinite time."
caramel,"Quote:     Originally Posted by  muslim21z   All of you are crazy... Here's mine: 1. Sailing equipment to make a boat and get off the island. OR 2. Communication equipment to contact somebody to get me off the island.  I mean, lol, did it not occur to any of you that when you're stranded on an island, one of the first goals you set is to figure out a way to get off (ie unstranded)? LoL.      LOL. Man...No. I was thinking of getting stranded on Island and making it my new home where rent nor mortgage is given. hehe."
caramel,Jazak Allahu Kheiran... Truely brought me to my senses today.
caramel,"Quote:     Originally Posted by  Abu MishMish   Sas: If you make the forums private, it will be easier to get people registered. The curiosity will push them to register, then they will be surprised and regret the five minutes they wasted registering. lol      I hate forums like that. What are they hiding...  Aside from RI, I avoid those types altogether."
caramel,I like the idea.
caramel,Quote:     Originally Posted by  Umm Huraira   What's MM?       http://www.maniacmuslim.com   It's a website with hi-larious articles and the forums are lite entertainment.  Some Muslims members believe that we shouldn't judge others' mistakes as Allah can only judge and declare their love for Kafirs.    Some kafirs are cool though like tuluva.  And often the forums go crazy and become a &quot;us vs. them&quot; atmosphere.
caramel,Someone already created a thread like this. Tsk tsk. Fa Sabrun Jameel.
caramel,http://www.bl.uk/collections/treasur...and.htm?middle   It even has recitation.    Technology is too cool.
caramel,"I'm going to attempt and read those 30 pages.  By the time I read it and finish them, you will probably be attending my marriage.      - Vanessa"
caramel,"Assalamualikum.  Yesterday I was thinking why I became interested in Islam and the answer to that is because I felt there was a higher purpose in life even if all our goals are accomplished and records are broken,etc. And I want to further this thought...what makes one realize there is a higher purpose in life. So I asked my friend on msn:  &quot;You go outside to the busiest and biggest of cities And you pull people aside and ask them their purpose in life They will all say: I dont know. Despite having a job, having school, being married or being in a relationship and having a family of some sort. Each one complex,thought-provoking and has its ups and downs.  They still don't know their purpose in life. Even people in the big city, amazing architectures, the biggest and oddest of shopping places and parks and entertainment sections people still don't know their purpose in life So how does one realize that they were created for something more? There are also some people who have a &quot;passion:&quot; for something like music or the arts. They practise diligently and travel far and work hard and believe that their passion is their purpose in life and they are content.&quot;  She tried to explain that when people have suffered defeat find themselves unfulfilled, than they believe that their is a higher purpose in life. Why Islam?   So yea..answer me."
